value	birth	sign	section_start	section_value	section_pairs	j	side
39375716882	11684588432	S	11683824928	51059923562	438642	381752	L
39375716885	11684588426	S	11683824928	51059923562	438642	381749	L
39375716888	11684588420	S	11683824928	51059923562	438642	381746	L
39375716891	11684588414	S	11683824928	51059923562	438642	381743	L
39375716894	11684588408	S	11683824928	51059923562	438642	381740	L
39375716897	11684588402	S	11683824928	51059923562	438642	381737	L
39375716900	11684588396	S	11683824928	51059923562	438642	381734	L
39375716903	11684588390	S	11683824928	51059923562	438642	381731	L
39375716906	11684588384	S	11683824928	51059923562	438642	381728	L
39375716909	11684588378	S	11683824928	51059923562	438642	381725	L
39375716912	11684588372	S	11683824928	51059923562	438642	381722	L
39375716915	11684588366	S	11683824928	51059923562	438642	381719	L
39375716918	11684588360	S	11683824928	51059923562	438642	381716	L
39375716921	11684588354	S	11683824928	51059923562	438642	381713	L
39375716924	11684588348	S	11683824928	51059923562	438642	381710	L
39375716927	11684588342	S	11683824928	51059923562	438642	381707	L
39375716930	11684588336	S	11683824928	51059923562	438642	381704	L
39375716933	11684588330	S	11683824928	51059923562	438642	381701	L
39375716936	11684588324	S	11683824928	51059923562	438642	381698	L
39375716939	11684588318	S	11683824928	51059923562	438642	381695	L
39375716942	11684588312	S	11683824928	51059923562	438642	381692	L
39375716945	11684588306	S	11683824928	51059923562	438642	381689	L
39375716948	11684588300	S	11683824928	51059923562	438642	381686	L
39375716951	11684588294	S	11683824928	51059923562	438642	381683	L
39375716954	11684588288	S	11683824928	51059923562	438642	381680	L
39375716957	11684588282	S	11683824928	51059923562	438642	381677	L
39375716960	11684588276	S	11683824928	51059923562	438642	381674	L
39375716963	11684588270	S	11683824928	51059923562	438642	381671	L
39375716966	11684588264	S	11683824928	51059923562	438642	381668	L
39375716969	11684588258	S	11683824928	51059923562	438642	381665	L
39375716972	11684588252	S	11683824928	51059923562	438642	381662	L
39375716975	11684588246	S	11683824928	51059923562	438642	381659	L
39375716978	11684588240	S	11683824928	51059923562	438642	381656	L
39375716981	11684588234	S	11683824928	51059923562	438642	381653	L
39375716984	11684588228	S	11683824928	51059923562	438642	381650	L
39375716987	11684588222	S	11683824928	51059923562	438642	381647	L
39375716990	11684588216	S	11683824928	51059923562	438642	381644	L
39375716993	11684588210	S	11683824928	51059923562	438642	381641	L
39375716996	11684588204	S	11683824928	51059923562	438642	381638	L
39375716999	11684588198	S	11683824928	51059923562	438642	381635	L
39375717002	11684588192	S	11683824928	51059923562	438642	381632	L
39375717005	11684588186	S	11683824928	51059923562	438642	381629	L
39375717008	11684588180	S	11683824928	51059923562	438642	381626	L
39375717011	11684588174	S	11683824928	51059923562	438642	381623	L
39375717014	11684588168	S	11683824928	51059923562	438642	381620	L
39375717017	11684588162	S	11683824928	51059923562	438642	381617	L
39375717020	11684588156	S	11683824928	51059923562	438642	381614	L
39375717023	11684588150	S	11683824928	51059923562	438642	381611	L
39375717026	11684588144	S	11683824928	51059923562	438642	381608	L
39375717029	11684588138	S	11683824928	51059923562	438642	381605	L
39375717032	11684588132	S	11683824928	51059923562	438642	381602	L
39375717035	11684588126	S	11683824928	51059923562	438642	381599	L
39375717038	11684588120	S	11683824928	51059923562	438642	381596	L
39375717041	11684588114	S	11683824928	51059923562	438642	381593	L
39375717044	11684588108	S	11683824928	51059923562	438642	381590	L
39375717047	11684588102	S	11683824928	51059923562	438642	381587	L
39375717050	11684588096	S	11683824928	51059923562	438642	381584	L
39375717053	11684588090	S	11683824928	51059923562	438642	381581	L
39375717056	11684588084	S	11683824928	51059923562	438642	381578	L
39375717059	11684588078	S	11683824928	51059923562	438642	381575	L
39375717062	11684588072	S	11683824928	51059923562	438642	381572	L
39375717065	11684588066	S	11683824928	51059923562	438642	381569	L
39375717068	11684588060	S	11683824928	51059923562	438642	381566	L
39375717071	11684588054	S	11683824928	51059923562	438642	381563	L
39375717074	11684588048	S	11683824928	51059923562	438642	381560	L
39375717077	11684588042	S	11683824928	51059923562	438642	381557	L
39375717080	11684588036	S	11683824928	51059923562	438642	381554	L
39375717083	11684588030	S	11683824928	51059923562	438642	381551	L
39375717086	11684588024	S	11683824928	51059923562	438642	381548	L
39375717089	11684588018	S	11683824928	51059923562	438642	381545	L
39375717092	11684588012	S	11683824928	51059923562	438642	381542	L
39375717095	11684588006	S	11683824928	51059923562	438642	381539	L
39375717098	11684588000	S	11683824928	51059923562	438642	381536	L
39375717101	11684587994	S	11683824928	51059923562	438642	381533	L
39375717104	11684587988	S	11683824928	51059923562	438642	381530	L
39375717107	11684587982	S	11683824928	51059923562	438642	381527	L
39375717110	11684587976	S	11683824928	51059923562	438642	381524	L
39375717113	11684587970	S	11683824928	51059923562	438642	381521	L
39375717116	11684587964	S	11683824928	51059923562	438642	381518	L
39375717119	11684587958	S	11683824928	51059923562	438642	381515	L
39375717122	11684587952	S	11683824928	51059923562	438642	381512	L
39375717125	11684587946	S	11683824928	51059923562	438642	381509	L
39375717128	11684587940	S	11683824928	51059923562	438642	381506	L
39375717131	11684587934	S	11683824928	51059923562	438642	381503	L
39375717134	11684587928	S	11683824928	51059923562	438642	381500	L
39375717137	11684587922	S	11683824928	51059923562	438642	381497	L
39375717140	11684587916	S	11683824928	51059923562	438642	381494	L
39375717143	11684587910	S	11683824928	51059923562	438642	381491	L
39375717146	11684587904	S	11683824928	51059923562	438642	381488	L
39375717149	11684587898	S	11683824928	51059923562	438642	381485	L
39375717152	11684587892	S	11683824928	51059923562	438642	381482	L
39375717155	11684587886	S	11683824928	51059923562	438642	381479	L
39375717158	11684587880	S	11683824928	51059923562	438642	381476	L
39375717161	11684587874	S	11683824928	51059923562	438642	381473	L
39375717164	11684587868	S	11683824928	51059923562	438642	381470	L
39375717167	11684587862	S	11683824928	51059923562	438642	381467	L
39375717170	11684587856	S	11683824928	51059923562	438642	381464	L
39375717173	11684587850	S	11683824928	51059923562	438642	381461	L
39375717176	11684587844	S	11683824928	51059923562	438642	381458	L
39375717179	11684587838	S	11683824928	51059923562	438642	381455	L
39375717182	11684587832	S	11683824928	51059923562	438642	381452	L
39375717185	11684587826	S	11683824928	51059923562	438642	381449	L
39375717188	11684587820	S	11683824928	51059923562	438642	381446	L
39375717191	11684587814	S	11683824928	51059923562	438642	381443	L
39375717194	11684587808	S	11683824928	51059923562	438642	381440	L
39375717197	11684587802	S	11683824928	51059923562	438642	381437	L
39375717200	11684587796	S	11683824928	51059923562	438642	381434	L
39375717203	11684587790	S	11683824928	51059923562	438642	381431	L
39375717206	11684587784	S	11683824928	51059923562	438642	381428	L
39375717209	11684587778	S	11683824928	51059923562	438642	381425	L
39375717212	11684587772	S	11683824928	51059923562	438642	381422	L
39375717215	11684587766	S	11683824928	51059923562	438642	381419	L
39375717218	11684587760	S	11683824928	51059923562	438642	381416	L
39375717221	11684587754	S	11683824928	51059923562	438642	381413	L
39375717224	11684587748	S	11683824928	51059923562	438642	381410	L
39375717227	11684587742	S	11683824928	51059923562	438642	381407	L
39375717230	11684587736	S	11683824928	51059923562	438642	381404	L
39375717233	11684587730	S	11683824928	51059923562	438642	381401	L
39375717236	11684587724	S	11683824928	51059923562	438642	381398	L
39375717239	11684587718	S	11683824928	51059923562	438642	381395	L
39375717242	11684587712	S	11683824928	51059923562	438642	381392	L
39375717245	11684587706	S	11683824928	51059923562	438642	381389	L
39375717248	11684587700	S	11683824928	51059923562	438642	381386	L
39375717251	11684587694	S	11683824928	51059923562	438642	381383	L
39375717254	11684587688	S	11683824928	51059923562	438642	381380	L
39375717257	11684587682	S	11683824928	51059923562	438642	381377	L
39375717260	11684587676	S	11683824928	51059923562	438642	381374	L
39375717263	11684587670	S	11683824928	51059923562	438642	381371	L
39375717266	11684587664	S	11683824928	51059923562	438642	381368	L
39375717269	11684587658	S	11683824928	51059923562	438642	381365	L
39375717272	11684587652	S	11683824928	51059923562	438642	381362	L
39375717275	11684587646	S	11683824928	51059923562	438642	381359	L
39375717278	11684587640	S	11683824928	51059923562	438642	381356	L
39375717281	11684587634	S	11683824928	51059923562	438642	381353	L
39375717284	11684587628	S	11683824928	51059923562	438642	381350	L
39375717287	11684587622	S	11683824928	51059923562	438642	381347	L
39375717290	11684587616	S	11683824928	51059923562	438642	381344	L
39375717293	11684587610	S	11683824928	51059923562	438642	381341	L
39375717296	11684587604	S	11683824928	51059923562	438642	381338	L
39375717299	11684587598	S	11683824928	51059923562	438642	381335	L
39375717302	11684587592	S	11683824928	51059923562	438642	381332	L
39375717305	11684587586	S	11683824928	51059923562	438642	381329	L
39375717308	11684587580	S	11683824928	51059923562	438642	381326	L
39375717311	11684587574	S	11683824928	51059923562	438642	381323	L
39375717314	11684587568	S	11683824928	51059923562	438642	381320	L
39375717317	11684587562	S	11683824928	51059923562	438642	381317	L
39375717320	11684587556	S	11683824928	51059923562	438642	381314	L
39375717323	11684587550	S	11683824928	51059923562	438642	381311	L
39375717326	11684587544	S	11683824928	51059923562	438642	381308	L
39375717329	11684587538	S	11683824928	51059923562	438642	381305	L
39375717332	11684587532	S	11683824928	51059923562	438642	381302	L
39375717335	11684587526	S	11683824928	51059923562	438642	381299	L
39375717338	11684587520	S	11683824928	51059923562	438642	381296	L
39375717341	11684587514	S	11683824928	51059923562	438642	381293	L
39375717344	11684587508	S	11683824928	51059923562	438642	381290	L
39375717347	11684587502	S	11683824928	51059923562	438642	381287	L
39375717350	11684587496	S	11683824928	51059923562	438642	381284	L
39375717353	11684587490	S	11683824928	51059923562	438642	381281	L
39375717356	11684587484	S	11683824928	51059923562	438642	381278	L
39375717359	11684587478	S	11683824928	51059923562	438642	381275	L
39375717362	11684587472	S	11683824928	51059923562	438642	381272	L
39375717365	11684587466	S	11683824928	51059923562	438642	381269	L
39375717368	11684587460	S	11683824928	51059923562	438642	381266	L
39375717371	11684587454	S	11683824928	51059923562	438642	381263	L
39375717374	11684587448	S	11683824928	51059923562	438642	381260	L
39375717377	11684587442	S	11683824928	51059923562	438642	381257	L
39375717380	11684587436	S	11683824928	51059923562	438642	381254	L
39375717383	11684587430	S	11683824928	51059923562	438642	381251	L
39375717386	11684587424	S	11683824928	51059923562	438642	381248	L
39375717389	11684587418	S	11683824928	51059923562	438642	381245	L
39375717392	11684587412	S	11683824928	51059923562	438642	381242	L
39375717395	11684587406	S	11683824928	51059923562	438642	381239	L
39375717398	11684587400	S	11683824928	51059923562	438642	381236	L
39375717401	11684587394	S	11683824928	51059923562	438642	381233	L
39375717404	11684587388	S	11683824928	51059923562	438642	381230	L
39375717407	11684587382	S	11683824928	51059923562	438642	381227	L
39375717410	11684587376	S	11683824928	51059923562	438642	381224	L
39375717413	11684587370	S	11683824928	51059923562	438642	381221	L
39375717416	11684587364	S	11683824928	51059923562	438642	381218	L
39375717419	11684587358	S	11683824928	51059923562	438642	381215	L
39375717422	11684587352	S	11683824928	51059923562	438642	381212	L
39375717425	11684587346	S	11683824928	51059923562	438642	381209	L
39375717428	11684587340	S	11683824928	51059923562	438642	381206	L
39375717431	11684587334	S	11683824928	51059923562	438642	381203	L
39375717434	11684587328	S	11683824928	51059923562	438642	381200	L
39375717437	11684587322	S	11683824928	51059923562	438642	381197	L
39375717440	11684587316	S	11683824928	51059923562	438642	381194	L
39375717443	11684587310	S	11683824928	51059923562	438642	381191	L
39375717446	11684587304	S	11683824928	51059923562	438642	381188	L
39375717449	11684587298	S	11683824928	51059923562	438642	381185	L
39375717452	11684587292	S	11683824928	51059923562	438642	381182	L
39375717455	11684587286	S	11683824928	51059923562	438642	381179	L
39375717458	11684587280	S	11683824928	51059923562	438642	381176	L
39375717461	11684587274	S	11683824928	51059923562	438642	381173	L
39375717464	11684587268	S	11683824928	51059923562	438642	381170	L
39375717467	11684587262	S	11683824928	51059923562	438642	381167	L
39375717470	11684587256	S	11683824928	51059923562	438642	381164	L
39375717473	11684587250	S	11683824928	51059923562	438642	381161	L
39375717476	11684587244	S	11683824928	51059923562	438642	381158	L
39375717479	11684587238	S	11683824928	51059923562	438642	381155	L
39375717482	11684587232	S	11683824928	51059923562	438642	381152	L
39375717485	11684587226	S	11683824928	51059923562	438642	381149	L
39375717488	11684587220	S	11683824928	51059923562	438642	381146	L
39375717491	11684587214	S	11683824928	51059923562	438642	381143	L
39375717494	11684587208	S	11683824928	51059923562	438642	381140	L
39375717497	11684587202	S	11683824928	51059923562	438642	381137	L
39375717500	11684587196	S	11683824928	51059923562	438642	381134	L
39375717503	11684587190	S	11683824928	51059923562	438642	381131	L
39375717506	11684587184	S	11683824928	51059923562	438642	381128	L
39375717509	11684587178	S	11683824928	51059923562	438642	381125	L
39375717512	11684587172	S	11683824928	51059923562	438642	381122	L
39375717515	11684587166	S	11683824928	51059923562	438642	381119	L
39375717518	11684587160	S	11683824928	51059923562	438642	381116	L
39375717521	11684587154	S	11683824928	51059923562	438642	381113	L
39375717524	11684587148	S	11683824928	51059923562	438642	381110	L
39375717527	11684587142	S	11683824928	51059923562	438642	381107	L
39375717530	11684587136	S	11683824928	51059923562	438642	381104	L
